time_bucket,time_range,price_delta_bucket,price_delta_label,count_up,count_down,total,p_up,p_down,p_up_wilson_lower,p_up_wilson_upper,beta_alpha,beta_beta,confidence_level
8,2:00-2:15,1,+$5 to +$10,302,271,573,0.5271,0.4729,0.4861,0.5676,303.00,272.00,Strong
8,2:00-2:15,2,+$10 to +$15,341,238,579,0.5889,0.4111,0.5484,0.6283,342.00,239.00,Strong
8,2:00-2:15,3,+$15 to +$20,283,233,516,0.5484,0.4516,0.5053,0.5909,284.00,234.00,Strong
8,2:00-2:15,4,+$20 to +$30,600,426,1026,0.5848,0.4152,0.5544,0.6146,601.00,427.00,Strong
8,2:00-2:15,5,+$30 to +$40,527,319,846,0.6229,0.3771,0.5898,0.6550,528.00,320.00,Strong
8,2:00-2:15,6,+$40 to +$50,472,262,734,0.6431,0.3569,0.6077,0.6769,473.00,263.00,Strong
8,2:00-2:15,7,+$50 to +$70,714,365,1079,0.6617,0.3383,0.6330,0.6893,715.00,366.00,Strong
8,2:00-2:15,8,+$70 to +$90,492,214,706,0.6969,0.3031,0.6620,0.7296,493.00,215.00,Strong
8,2:00-2:15,9,+$90 to +$110,344,139,483,0.7122,0.2878,0.6703,0.7508,345.00,140.00,Strong
8,2:00-2:15,10,+$110 to +$140,324,98,422,0.7678,0.2322,0.7252,0.8055,325.00,99.00,Strong
8,2:00-2:15,11,+$140 to +$170,196,60,256,0.7656,0.2344,0.7100,0.8134,197.00,61.00,Strong
8,2:00-2:15,12,+$170 to +$200,116,38,154,0.7532,0.2468,0.6795,0.8146,117.00,39.00,Strong
8,2:00-2:15,13,+$200 to +$230,58,21,79,0.7342,0.2658,0.6276,0.8191,59.00,22.00,Moderate
8,2:00-2:15,14,+$230 to +$260,37,15,52,0.7115,0.2885,0.5773,0.8167,38.00,16.00,Moderate
8,2:00-2:15,15,+$260 to +$300,41,4,45,0.9111,0.0889,0.7927,0.9649,42.00,5.00,Moderate
8,2:00-2:15,16,> +$300,47,5,52,0.9038,0.0962,0.7939,0.9582,48.00,6.00,Moderate
9,2:15-2:30,-17,< -$300,19,65,84,0.2262,0.7738,0.1499,0.3265,20.00,66.00,Moderate
9,2:15-2:30,-16,-$300 to -$260,10,41,51,0.1961,0.8039,0.1102,0.3246,11.00,42.00,Moderate
9,2:15-2:30,-15,-$260 to -$230,13,47,60,0.2167,0.7833,0.1312,0.3362,14.00,48.00,Moderate
9,2:15-2:30,-14,-$230 to -$200,18,80,98,0.1837,0.8163,0.1195,0.2718,19.00,81.00,Moderate
9,2:15-2:30,-13,-$200 to -$170,40,121,161,0.2484,0.7516,0.1881,0.3205,41.00,122.00,Strong
9,2:15-2:30,-12,-$170 to -$140,66,202,268,0.2463,0.7537,0.1985,0.3012,67.00,203.00,Strong
9,2:15-2:30,-11,-$140 to -$110,103,343,446,0.2309,0.7691,0.1942,0.2723,104.00,344.00,Strong
9,2:15-2:30,-10,-$110 to -$90,165,380,545,0.3028,0.6972,0.2657,0.3426,166.00,381.00,Strong
9,2:15-2:30,-9,-$90 to -$70,227,558,785,0.2892,0.7108,0.2585,0.3219,228.00,559.00,Strong
9,2:15-2:30,-8,-$70 to -$50,388,781,1169,0.3319,0.6681,0.3055,0.3594,389.00,782.00,Strong
9,2:15-2:30,-7,-$50 to -$40,252,453,705,0.3574,0.6426,0.3229,0.3935,253.00,454.00,Strong
9,2:15-2:30,-6,-$40 to -$30,361,572,933,0.3869,0.6131,0.3562,0.4186,362.00,573.00,Strong
9,2:15-2:30,-5,-$30 to -$20,398,603,1001,0.3976,0.6024,0.3677,0.4283,399.00,604.00,Strong
9,2:15-2:30,-4,-$20 to -$15,207,292,499,0.4148,0.5852,0.3724,0.4585,208.00,293.00,Strong
9,2:15-2:30,-3,-$15 to -$10,271,329,600,0.4517,0.5483,0.4123,0.4917,272.00,330.00,Strong
9,2:15-2:30,-2,-$10 to -$5,298,333,631,0.4723,0.5277,0.4336,0.5113,299.00,334.00,Strong
9,2:15-2:30,-1,-$5 to $0,360,359,719,0.5007,0.4993,0.4642,0.5371,361.00,360.00,Strong
9,2:15-2:30,0,$0 to +$5,490,433,923,0.5309,0.4691,0.4986,0.5629,491.00,434.00,Strong
9,2:15-2:30,1,+$5 to +$10,302,271,573,0.5271,0.4729,0.4861,0.5676,303.00,272.00,Strong
9,2:15-2:30,2,+$10 to +$15,341,238,579,0.5889,0.4111,0.5484,0.6283,342.00,239.00,Strong
9,2:15-2:30,3,+$15 to +$20,283,233,516,0.5484,0.4516,0.5053,0.5909,284.00,234.00,Strong
9,2:15-2:30,4,+$20 to +$30,600,426,1026,0.5848,0.4152,0.5544,0.6146,601.00,427.00,Strong
9,2:15-2:30,5,+$30 to +$40,527,319,846,0.6229,0.3771,0.5898,0.6550,528.00,320.00,Strong
9,2:15-2:30,6,+$40 to +$50,472,262,734,0.6431,0.3569,0.6077,0.6769,473.00,263.00,Strong
9,2:15-2:30,7,+$50 to +$70,714,365,1079,0.6617,0.3383,0.6330,0.6893,715.00,366.00,Strong
9,2:15-2:30,8,+$70 to +$90,492,214,706,0.6969,0.3031,0.6620,0.7296,493.00,215.00,Strong
9,2:15-2:30,9,+$90 to +$110,344,139,483,0.7122,0.2878,0.6703,0.7508,345.00,140.00,Strong
9,2:15-2:30,10,+$110 to +$140,324,98,422,0.7678,0.2322,0.7252,0.8055,325.00,99.00,Strong
9,2:15-2:30,11,+$140 to +$170,196,60,256,0.7656,0.2344,0.7100,0.8134,197.00,61.00,Strong
9,2:15-2:30,12,+$170 to +$200,116,38,154,0.7532,0.2468,0.6795,0.8146,117.00,39.00,Strong
9,2:15-2:30,13,+$200 to +$230,58,21,79,0.7342,0.2658,0.6276,0.8191,59.00,22.00,Moderate
9,2:15-2:30,14,+$230 to +$260,37,15,52,0.7115,0.2885,0.5773,0.8167,38.00,16.00,Moderate
9,2:15-2:30,15,+$260 to +$300,41,4,45,0.9111,0.0889,0.7927,0.9649,42.00,5.00,Moderate
9,2:15-2:30,16,> +$300,47,5,52,0.9038,0.0962,0.7939,0.9582,48.00,6.00,Moderate
10,2:30-2:45,-17,< -$300,19,65,84,0.2262,0.7738,0.1499,0.3265,20.00,66.00,Moderate
10,2:30-2:45,-16,-$300 to -$260,10,41,51,0.1961,0.8039,0.1102,0.3246,11.00,42.00,Moderate
10,2:30-2:45,-15,-$260 to -$230,13,47,60,0.2167,0.7833,0.1312,0.3362,14.00,48.00,Moderate
10,2:30-2:45,-14,-$230 to -$200,18,80,98,0.1837,0.8163,0.1195,0.2718,19.00,81.00,Moderate
10,2:30-2:45,-13,-$200 to -$170,40,121,161,0.2484,0.7516,0.1881,0.3205,41.00,122.00,Strong
10,2:30-2:45,-12,-$170 to -$140,66,202,268,0.2463,0.7537,0.1985,0.3012,67.00,203.00,Strong
10,2:30-2:45,-11,-$140 to -$110,103,343,446,0.2309,0.7691,0.1942,0.2723,104.00,344.00,Strong
10,2:30-2:45,-10,-$110 to -$90,165,380,545,0.3028,0.6972,0.2657,0.3426,166.00,381.00,Strong
10,2:30-2:45,-9,-$90 to -$70,227,558,785,0.2892,0.7108,0.2585,0.3219,228.00,559.00,Strong
10,2:30-2:45,-8,-$70 to -$50,388,781,1169,0.3319,0.6681,0.3055,0.3594,389.00,782.00,Strong
10,2:30-2:45,-7,-$50 to -$40,252,453,705,0.3574,0.6426,0.3229,0.3935,253.00,454.00,Strong
10,2:30-2:45,-6,-$40 to -$30,361,572,933,0.3869,0.6131,0.3562,0.4186,362.00,573.00,Strong
10,2:30-2:45,-5,-$30 to -$20,398,603,1001,0.3976,0.6024,0.3677,0.4283,399.00,604.00,Strong
10,2:30-2:45,-4,-$20 to -$15,207,292,499,0.4148,0.5852,0.3724,0.4585,208.00,293.00,Strong
10,2:30-2:45,-3,-$15 to -$10,271,329,600,0.4517,0.5483,0.4123,0.4917,272.00,330.00,Strong
10,2:30-2:45,-2,-$10 to -$5,298,333,631,0.4723,0.5277,0.4336,0.5113,299.00,334.00,Strong
10,2:30-2:45,-1,-$5 to $0,360,359,719,0.5007,0.4993,0.4642,0.5371,361.00,360.00,Strong
10,2:30-2:45,0,$0 to +$5,490,433,923,0.5309,0.4691,0.4986,0.5629,491.00,434.00,Strong
10,2:30-2:45,1,+$5 to +$10,302,271,573,0.5271,0.4729,0.4861,0.5676,303.00,272.00,Strong
10,2:30-2:45,2,+$10 to +$15,341,238,579,0.5889,0.4111,0.5484,0.6283,342.00,239.00,Strong
10,2:30-2:45,3,+$15 to +$20,283,233,516,0.5484,0.4516,0.5053,0.5909,284.00,234.00,Strong
10,2:30-2:45,4,+$20 to +$30,600,426,1026,0.5848,0.4152,0.5544,0.6146,601.00,427.00,Strong
10,2:30-2:45,5,+$30 to +$40,527,319,846,0.6229,0.3771,0.5898,0.6550,528.00,320.00,Strong
10,2:30-2:45,6,+$40 to +$50,472,262,734,0.6431,0.3569,0.6077,0.6769,473.00,263.00,Strong
10,2:30-2:45,7,+$50 to +$70,714,365,1079,0.6617,0.3383,0.6330,0.6893,715.00,366.00,Strong
10,2:30-2:45,8,+$70 to +$90,492,214,706,0.6969,0.3031,0.6620,0.7296,493.00,215.00,Strong
10,2:30-2:45,9,+$90 to +$110,344,139,483,0.7122,0.2878,0.6703,0.7508,345.00,140.00,Strong
10,2:30-2:45,10,+$110 to +$140,324,98,422,0.7678,0.2322,0.7252,0.8055,325.00,99.00,Strong
10,2:30-2:45,11,+$140 to +$170,196,60,256,0.7656,0.2344,0.7100,0.8134,197.00,61.00,Strong
10,2:30-2:45,12,+$170 to +$200,116,38,154,0.7532,0.2468,0.6795,0.8146,117.00,39.00,Strong
10,2:30-2:45,13,+$200 to +$230,58,21,79,0.7342,0.2658,0.6276,0.8191,59.00,22.00,Moderate
10,2:30-2:45,14,+$230 to +$260,37,15,52,0.7115,0.2885,0.5773,0.8167,38.00,16.00,Moderate
10,2:30-2:45,15,+$260 to +$300,41,4,45,0.9111,0.0889,0.7927,0.9649,42.00,5.00,Moderate
10,2:30-2:45,16,> +$300,47,5,52,0.9038,0.0962,0.7939,0.9582,48.00,6.00,Moderate
11,2:45-3:00,-17,< -$300,19,65,84,0.2262,0.7738,0.1499,0.3265,20.00,66.00,Moderate
11,2:45-3:00,-16,-$300 to -$260,10,41,51,0.1961,0.8039,0.1102,0.3246,11.00,42.00,Moderate
11,2:45-3:00,-15,-$260 to -$230,13,47,60,0.2167,0.7833,0.1312,0.3362,14.00,48.00,Moderate
11,2:45-3:00,-14,-$230 to -$200,18,80,98,0.1837,0.8163,0.1195,0.2718,19.00,81.00,Moderate
11,2:45-3:00,-13,-$200 to -$170,40,121,161,0.2484,0.7516,0.1881,0.3205,41.00,122.00,Strong
11,2:45-3:00,-12,-$170 to -$140,66,202,268,0.2463,0.7537,0.1985,0.3012,67.00,203.00,Strong
11,2:45-3:00,-11,-$140 to -$110,103,343,446,0.2309,0.7691,0.1942,0.2723,104.00,344.00,Strong
11,2:45-3:00,-10,-$110 to -$90,165,380,545,0.3028,0.6972,0.2657,0.3426,166.00,381.00,Strong
11,2:45-3:00,-9,-$90 to -$70,227,558,785,0.2892,0.7108,0.2585,0.3219,228.00,559.00,Strong
11,2:45-3:00,-8,-$70 to -$50,388,781,1169,0.3319,0.6681,0.3055,0.3594,389.00,782.00,Strong
11,2:45-3:00,-7,-$50 to -$40,252,453,705,0.3574,0.6426,0.3229,0.3935,253.00,454.00,Strong
11,2:45-3:00,-6,-$40 to -$30,361,572,933,0.3869,0.6131,0.3562,0.4186,362.00,573.00,Strong
11,2:45-3:00,-5,-$30 to -$20,398,603,1001,0.3976,0.6024,0.3677,0.4283,399.00,604.00,Strong
11,2:45-3:00,-4,-$20 to -$15,207,292,499,0.4148,0.5852,0.3724,0.4585,208.00,293.00,Strong
11,2:45-3:00,-3,-$15 to -$10,271,329,600,0.4517,0.5483,0.4123,0.4917,272.00,330.00,Strong
11,2:45-3:00,-2,-$10 to -$5,298,333,631,0.4723,0.5277,0.4336,0.5113,299.00,334.00,Strong
11,2:45-3:00,-1,-$5 to $0,360,359,719,0.5007,0.4993,0.4642,0.5371,361.00,360.00,Strong
11,2:45-3:00,0,$0 to +$5,490,433,923,0.5309,0.4691,0.4986,0.5629,491.00,434.00,Strong
11,2:45-3:00,1,+$5 to +$10,302,271,573,0.5271,0.4729,0.4861,0.5676,303.00,272.00,Strong
11,2:45-3:00,2,+$10 to +$15,341,238,579,0.5889,0.4111,0.5484,0.6283,342.00,239.00,Strong
11,2:45-3:00,3,+$15 to +$20,283,233,516,0.5484,0.4516,0.5053,0.5909,284.00,234.00,Strong
11,2:45-3:00,4,+$20 to +$30,600,426,1026,0.5848,0.4152,0.5544,0.6146,601.00,427.00,Strong
11,2:45-3:00,5,+$30 to +$40,527,319,846,0.6229,0.3771,0.5898,0.6550,528.00,320.00,Strong
11,2:45-3:00,6,+$40 to +$50,472,262,734,0.6431,0.3569,0.6077,0.6769,473.00,263.00,Strong
11,2:45-3:00,7,+$50 to +$70,714,365,1079,0.6617,0.3383,0.6330,0.6893,715.00,366.00,Strong
11,2:45-3:00,8,+$70 to +$90,492,214,706,0.6969,0.3031,0.6620,0.7296,493.00,215.00,Strong
11,2:45-3:00,9,+$90 to +$110,344,139,483,0.7122,0.2878,0.6703,0.7508,345.00,140.00,Strong
11,2:45-3:00,10,+$110 to +$140,324,98,422,0.7678,0.2322,0.7252,0.8055,325.00,99.00,Strong
11,2:45-3:00,11,+$140 to +$170,196,60,256,0.7656,0.2344,0.7100,0.8134,197.00,61.00,Strong
11,2:45-3:00,12,+$170 to +$200,116,38,154,0.7532,0.2468,0.6795,0.8146,117.00,39.00,Strong
11,2:45-3:00,13,+$200 to +$230,58,21,79,0.7342,0.2658,0.6276,0.8191,59.00,22.00,Moderate
11,2:45-3:00,14,+$230 to +$260,37,15,52,0.7115,0.2885,0.5773,0.8167,38.00,16.00,Moderate
11,2:45-3:00,15,+$260 to +$300,41,4,45,0.9111,0.0889,0.7927,0.9649,42.00,5.00,Moderate
11,2:45-3:00,16,> +$300,47,5,52,0.9038,0.0962,0.7939,0.9582,48.00,6.00,Moderate
12,3:00-3:15,-17,< -$300,21,121,142,0.1479,0.8521,0.0988,0.2155,22.00,122.00,Strong
12,3:00-3:15,-16,-$300 to -$260,17,79,96,0.1771,0.8229,0.1136,0.2654,18.00,80.00,Moderate
12,3:00-3:15,-15,-$260 to -$230,15,85,100,0.1500,0.8500,0.0931,0.2328,16.00,86.00,Strong
12,3:00-3:15,-14,-$230 to -$200,22,132,154,0.1429,0.8571,0.0963,0.2068,23.00,133.00,Strong
12,3:00-3:15,-13,-$200 to -$170,39,193,232,0.1681,0.8319,0.1255,0.2215,40.00,194.00,Strong
12,3:00-3:15,-12,-$170 to -$140,85,321,406,0.2094,0.7906,0.1726,0.2516,86.00,322.00,Strong
12,3:00-3:15,-11,-$140 to -$110,145,472,617,0.2350,0.7650,0.2033,0.2700,146.00,473.00,Strong
12,3:00-3:15,-10,-$110 to -$90,162,453,615,0.2634,0.7366,0.2301,0.2996,163.00,454.00,Strong
12,3:00-3:15,-9,-$90 to -$70,266,556,822,0.3236,0.6764,0.2925,0.3563,267.00,557.00,Strong
12,3:00-3:15,-8,-$70 to -$50,347,745,1092,0.3178,0.6822,0.2908,0.3460,348.00,746.00,Strong
12,3:00-3:15,-7,-$50 to -$40,230,444,674,0.3412,0.6588,0.3064,0.3779,231.00,445.00,Strong
12,3:00-3:15,-6,-$40 to -$30,302,521,823,0.3670,0.6330,0.3347,0.4004,303.00,522.00,Strong
12,3:00-3:15,-5,-$30 to -$20,369,524,893,0.4132,0.5868,0.3814,0.4458,370.00,525.00,Strong
12,3:00-3:15,-4,-$20 to -$15,187,272,459,0.4074,0.5926,0.3634,0.4529,188.00,273.00,Strong
12,3:00-3:15,-3,-$15 to -$10,231,282,513,0.4503,0.5497,0.4078,0.4936,232.00,283.00,Strong
12,3:00-3:15,-2,-$10 to -$5,252,298,550,0.4582,0.5418,0.4170,0.5000,253.00,299.00,Strong
12,3:00-3:15,-1,-$5 to $0,283,291,574,0.4930,0.5070,0.4523,0.5338,284.00,292.00,Strong
12,3:00-3:15,0,$0 to +$5,351,320,671,0.5231,0.4769,0.4853,0.5607,352.00,321.00,Strong
12,3:00-3:15,1,+$5 to +$10,234,246,480,0.4875,0.5125,0.4431,0.5321,235.00,247.00,Strong
12,3:00-3:15,2,+$10 to +$15,295,210,505,0.5842,0.4158,0.5407,0.6264,296.00,211.00,Strong
12,3:00-3:15,3,+$15 to +$20,263,207,470,0.5596,0.4404,0.5144,0.6038,264.00,208.00,Strong
12,3:00-3:15,4,+$20 to +$30,521,355,876,0.5947,0.4053,0.5619,0.6268,522.00,356.00,Strong
12,3:00-3:15,5,+$30 to +$40,457,282,739,0.6184,0.3816,0.5829,0.6527,458.00,283.00,Strong
12,3:00-3:15,6,+$40 to +$50,481,231,712,0.6756,0.3244,0.6403,0.7089,482.00,232.00,Strong
12,3:00-3:15,7,+$50 to +$70,756,360,1116,0.6774,0.3226,0.6494,0.7042,757.00,361.00,Strong
12,3:00-3:15,8,+$70 to +$90,600,219,819,0.7326,0.2674,0.7013,0.7618,601.00,220.00,Strong
12,3:00-3:15,9,+$90 to +$110,417,164,581,0.7177,0.2823,0.6798,0.7528,418.00,165.00,Strong
12,3:00-3:15,10,+$110 to +$140,437,133,570,0.7667,0.2333,0.7302,0.7995,438.00,134.00,Strong
12,3:00-3:15,11,+$140 to +$170,263,69,332,0.7922,0.2078,0.7453,0.8324,264.00,70.00,Strong
12,3:00-3:15,12,+$170 to +$200,170,50,220,0.7727,0.2273,0.7129,0.8231,171.00,51.00,Strong
12,3:00-3:15,13,+$200 to +$230,115,27,142,0.8099,0.1901,0.7375,0.8659,116.00,28.00,Strong
12,3:00-3:15,14,+$230 to +$260,76,13,89,0.8539,0.1461,0.7660,0.9126,77.00,14.00,Moderate
12,3:00-3:15,15,+$260 to +$300,59,9,68,0.8676,0.1324,0.7672,0.9288,60.00,10.00,Moderate
12,3:00-3:15,16,> +$300,112,16,128,0.8750,0.1250,0.8066,0.9216,113.00,17.00,Strong
13,3:15-3:30,-17,< -$300,21,121,142,0.1479,0.8521,0.0988,0.2155,22.00,122.00,Strong
13,3:15-3:30,-16,-$300 to -$260,17,79,96,0.1771,0.8229,0.1136,0.2654,18.00,80.00,Moderate
13,3:15-3:30,-15,-$260 to -$230,15,85,100,0.1500,0.8500,0.0931,0.2328,16.00,86.00,Strong
13,3:15-3:30,-14,-$230 to -$200,22,132,154,0.1429,0.8571,0.0963,0.2068,23.00,133.00,Strong
13,3:15-3:30,-13,-$200 to -$170,39,193,232,0.1681,0.8319,0.1255,0.2215,40.00,194.00,Strong
13,3:15-3:30,-12,-$170 to -$140,85,321,406,0.2094,0.7906,0.1726,0.2516,86.00,322.00,Strong
13,3:15-3:30,-11,-$140 to -$110,145,472,617,0.2350,0.7650,0.2033,0.2700,146.00,473.00,Strong
13,3:15-3:30,-10,-$110 to -$90,162,453,615,0.2634,0.7366,0.2301,0.2996,163.00,454.00,Strong
13,3:15-3:30,-9,-$90 to -$70,266,556,822,0.3236,0.6764,0.2925,0.3563,267.00,557.00,Strong
13,3:15-3:30,-8,-$70 to -$50,347,745,1092,0.3178,0.6822,0.2908,0.3460,348.00,746.00,Strong
13,3:15-3:30,-7,-$50 to -$40,230,444,674,0.3412,0.6588,0.3064,0.3779,231.00,445.00,Strong
13,3:15-3:30,-6,-$40 to -$30,302,521,823,0.3670,0.6330,0.3347,0.4004,303.00,522.00,Strong
13,3:15-3:30,-5,-$30 to -$20,369,524,893,0.4132,0.5868,0.3814,0.4458,370.00,525.00,Strong
13,3:15-3:30,-4,-$20 to -$15,187,272,459,0.4074,0.5926,0.3634,0.4529,188.00,273.00,Strong
13,3:15-3:30,-3,-$15 to -$10,231,282,513,0.4503,0.5497,0.4078,0.4936,232.00,283.00,Strong
13,3:15-3:30,-2,-$10 to -$5,252,298,550,0.4582,0.5418,0.4170,0.5000,253.00,299.00,Strong
13,3:15-3:30,-1,-$5 to $0,283,291,574,0.4930,0.5070,0.4523,0.5338,284.00,292.00,Strong
13,3:15-3:30,0,$0 to +$5,351,320,671,0.5231,0.4769,0.4853,0.5607,352.00,321.00,Strong
13,3:15-3:30,1,+$5 to +$10,234,246,480,0.4875,0.5125,0.4431,0.5321,235.00,247.00,Strong
13,3:15-3:30,2,+$10 to +$15,295,210,505,0.5842,0.4158,0.5407,0.6264,296.00,211.00,Strong
13,3:15-3:30,3,+$15 to +$20,263,207,470,0.5596,0.4404,0.5144,0.6038,264.00,208.00,Strong
13,3:15-3:30,4,+$20 to +$30,521,355,876,0.5947,0.4053,0.5619,0.6268,522.00,356.00,Strong
13,3:15-3:30,5,+$30 to +$40,457,282,739,0.6184,0.3816,0.5829,0.6527,458.00,283.00,Strong
13,3:15-3:30,6,+$40 to +$50,481,231,712,0.6756,0.3244,0.6403,0.7089,482.00,232.00,Strong
13,3:15-3:30,7,+$50 to +$70,756,360,1116,0.6774,0.3226,0.6494,0.7042,757.00,361.00,Strong
13,3:15-3:30,8,+$70 to +$90,600,219,819,0.7326,0.2674,0.7013,0.7618,601.00,220.00,Strong
13,3:15-3:30,9,+$90 to +$110,417,164,581,0.7177,0.2823,0.6798,0.7528,418.00,165.00,Strong
13,3:15-3:30,10,+$110 to +$140,437,133,570,0.7667,0.2333,0.7302,0.7995,438.00,134.00,Strong
13,3:15-3:30,11,+$140 to +$170,263,69,332,0.7922,0.2078,0.7453,0.8324,264.00,70.00,Strong
13,3:15-3:30,12,+$170 to +$200,170,50,220,0.7727,0.2273,0.7129,0.8231,171.00,51.00,Strong
13,3:15-3:30,13,+$200 to +$230,115,27,142,0.8099,0.1901,0.7375,0.8659,116.00,28.00,Strong
13,3:15-3:30,14,+$230 to +$260,76,13,89,0.8539,0.1461,0.7660,0.9126,77.00,14.00,Moderate
13,3:15-3:30,15,+$260 to +$300,59,9,68,0.8676,0.1324,0.7672,0.9288,60.00,10.00,Moderate
13,3:15-3:30,16,> +$300,112,16,128,0.8750,0.1250,0.8066,0.9216,113.00,17.00,Strong
14,3:30-3:45,-17,< -$300,21,121,142,0.1479,0.8521,0.0988,0.2155,22.00,122.00,Strong
14,3:30-3:45,-16,-$300 to -$260,17,79,96,0.1771,0.8229,0.1136,0.2654,18.00,80.00,Moderate
14,3:30-3:45,-15,-$260 to -$230,15,85,100,0.1500,0.8500,0.0931,0.2328,16.00,86.00,Strong
14,3:30-3:45,-14,-$230 to -$200,22,132,154,0.1429,0.8571,0.0963,0.2068,23.00,133.00,Strong
14,3:30-3:45,-13,-$200 to -$170,39,193,232,0.1681,0.8319,0.1255,0.2215,40.00,194.00,Strong
14,3:30-3:45,-12,-$170 to -$140,85,321,406,0.2094,0.7906,0.1726,0.2516,86.00,322.00,Strong
14,3:30-3:45,-11,-$140 to -$110,145,472,617,0.2350,0.7650,0.2033,0.2700,146.00,473.00,Strong
14,3:30-3:45,-10,-$110 to -$90,162,453,615,0.2634,0.7366,0.2301,0.2996,163.00,454.00,Strong
14,3:30-3:45,-9,-$90 to -$70,266,556,822,0.3236,0.6764,0.2925,0.3563,267.00,557.00,Strong
14,3:30-3:45,-8,-$70 to -$50,347,745,1092,0.3178,0.6822,0.2908,0.3460,348.00,746.00,Strong
14,3:30-3:45,-7,-$50 to -$40,230,444,674,0.3412,0.6588,0.3064,0.3779,231.00,445.00,Strong
14,3:30-3:45,-6,-$40 to -$30,302,521,823,0.3670,0.6330,0.3347,0.4004,303.00,522.00,Strong
14,3:30-3:45,-5,-$30 to -$20,369,524,893,0.4132,0.5868,0.3814,0.4458,370.00,525.00,Strong
14,3:30-3:45,-4,-$20 to -$15,187,272,459,0.4074,0.5926,0.3634,0.4529,188.00,273.00,Strong
14,3:30-3:45,-3,-$15 to -$10,231,282,513,0.4503,0.5497,0.4078,0.4936,232.00,283.00,Strong
14,3:30-3:45,-2,-$10 to -$5,252,298,550,0.4582,0.5418,0.4170,0.5000,253.00,299.00,Strong
14,3:30-3:45,-1,-$5 to $0,283,291,574,0.4930,0.5070,0.4523,0.5338,284.00,292.00,Strong
14,3:30-3:45,0,$0 to +$5,351,320,671,0.5231,0.4769,0.4853,0.5607,352.00,321.00,Strong
14,3:30-3:45,1,+$5 to +$10,234,246,480,0.4875,0.5125,0.4431,0.5321,235.00,247.00,Strong
14,3:30-3:45,2,+$10 to +$15,295,210,505,0.5842,0.4158,0.5407,0.6264,296.00,211.00,Strong
14,3:30-3:45,3,+$15 to +$20,263,207,470,0.5596,0.4404,0.5144,0.6038,264.00,208.00,Strong
14,3:30-3:45,4,+$20 to +$30,521,355,876,0.5947,0.4053,0.5619,0.6268,522.00,356.00,Strong
14,3:30-3:45,5,+$30 to +$40,457,282,739,0.6184,0.3816,0.5829,0.6527,458.00,283.00,Strong
14,3:30-3:45,6,+$40 to +$50,481,231,712,0.6756,0.3244,0.6403,0.7089,482.00,232.00,Strong
14,3:30-3:45,7,+$50 to +$70,756,360,1116,0.6774,0.3226,0.6494,0.7042,757.00,361.00,Strong
14,3:30-3:45,8,+$70 to +$90,600,219,819,0.7326,0.2674,0.7013,0.7618,601.00,220.00,Strong
14,3:30-3:45,9,+$90 to +$110,417,164,581,0.7177,0.2823,0.6798,0.7528,418.00,165.00,Strong
14,3:30-3:45,10,+$110 to +$140,437,133,570,0.7667,0.2333,0.7302,0.7995,438.00,134.00,Strong
14,3:30-3:45,11,+$140 to +$170,263,69,332,0.7922,0.2078,0.7453,0.8324,264.00,70.00,Strong
14,3:30-3:45,12,+$170 to +$200,170,50,220,0.7727,0.2273,0.7129,0.8231,171.00,51.00,Strong
14,3:30-3:45,13,+$200 to +$230,115,27,142,0.8099,0.1901,0.7375,0.8659,116.00,28.00,Strong
14,3:30-3:45,14,+$230 to +$260,76,13,89,0.8539,0.1461,0.7660,0.9126,77.00,14.00,Moderate
14,3:30-3:45,15,+$260 to +$300,59,9,68,0.8676,0.1324,0.7672,0.9288,60.00,10.00,Moderate
14,3:30-3:45,16,> +$300,112,16,128,0.8750,0.1250,0.8066,0.9216,113.00,17.00,Strong
15,3:45-4:00,-17,< -$300,21,121,142,0.1479,0.8521,0.0988,0.2155,22.00,122.00,Strong
15,3:45-4:00,-16,-$300 to -$260,17,79,96,0.1771,0.8229,0.1136,0.2654,18.00,80.00,Moderate
15,3:45-4:00,-15,-$260 to -$230,15,85,100,0.1500,0.8500,0.0931,0.2328,16.00,86.00,Strong
15,3:45-4:00,-14,-$230 to -$200,22,132,154,0.1429,0.8571,0.0963,0.2068,23.00,133.00,Strong
15,3:45-4:00,-13,-$200 to -$170,39,193,232,0.1681,0.8319,0.1255,0.2215,40.00,194.00,Strong
15,3:45-4:00,-12,-$170 to -$140,85,321,406,0.2094,0.7906,0.1726,0.2516,86.00,322.00,Strong
